deal_id,opportunity_id,deal_type,buyer_company,supplier_company,buyer_name,buyer_am,supplier_name,supplier_am,supplier_user_id,deal_stage,buyer_country,supplier_country,buyer_region,supplier_region,deal_created_at,buyer_company_id,supplier_company_id,buyer_user_id,buyer_am_id,supplier_am_id,buyer_country_id,supplier_country_id,buyer_payment_term,supplier_payment_term,buyer_incoterms_name,supplier_incoterms_name,opportunity_source_name,sale_order_number,purchase_order_number,booked_tonnage,booked_buyer_price_per_ton,booked_supplier_price_per_ton,booked_gross_revenue,booked_material_cost,booked_supplier_fee_percent,booked_supplier_fee_euro,booked_gross_profit,booked_gross_profit_margin_percent,booked_truck_price,booked_total_trucks,booked_logistic_cost,booked_financing_cost,confirmed_tonnage,confirmed_gross_revenue,confirmed_gross_profit,confirmed_buyer_price_per_ton,confirmed_supplier_price_per_ton,confirmed_supplier_tonnage,confirmed_material_cost,confirmed_logistics_cost,confirmed_financing_cost,confirmed_supplier_fee,confirmed_gross_profit_margin
2cc3c15c-5a6b-4cf0-a206-7575163407c9,NA,agent,Company_254,Company_364,Joshua Reed,AM_F,Robert Montgomery,AM_F,82f6059b-dec0-4998-a069-f70512a065ca,NA,Germany,Germany,Region_4,Region_4,2022-01-03 00:00:00.000000 UTC,NA,800bec0a-a61b-42c2-ad5a-5e9e146851ac,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,27.53450036151264,893.7580664170001,NA,28932.977889416645,NA,NA,NA,433.9946683412497,1.5,NA,NA,NA,NA,27.53450036151264,28932.977889416645,433.9946683412497,NA,NA,NA,NA,NA,NA,NA,1.5
2560c499-a44c-42c9-9f9c-7c9b619f1219,NA,agent,Company_254,Company_364,Joshua Reed,AM_F,Robert Montgomery,AM_F,82f6059b-dec0-4998-a069-f70512a065ca,NA,Germany,Germany,Region_4,Region_4,2022-01-03 00:00:00.000000 UTC,NA,800bec0a-a61b-42c2-ad5a-5e9e146851ac,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,27.450038703961987,893.7580664170001,NA,28844.22642349819,NA,NA,NA,432.6633963524728,1.5,NA,NA,NA,NA,27.450038703961987,28844.22642349819,432.6633963524728,NA,NA,NA,NA,NA,NA,NA,1.5
ac6a68ec-cb4e-46b2-8152-e504173abede,NA,agent,Company_254,Company_364,Joshua Reed,AM_F,Robert Montgomery,AM_F,82f6059b-dec0-4998-a069-f70512a065ca,NA,Germany,Germany,Region_4,Region_4,2022-01-03 00:00:00.000000 UTC,NA,800bec0a-a61b-42c2-ad5a-5e9e146851ac,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,21.08374126608157,936.658453605016,NA,23218.00474452951,NA,NA,NA,348.26962741061305,1.5,NA,NA,NA,NA,21.08374126608157,23218.00474452951,348.26962741061305,NA,NA,NA,NA,NA,NA,NA,1.5
3337e69b-b101-4fd1-ab75-d3f9fb6e84ba,NA,agent,Company_254,Company_76,Joshua Reed,AM_F,Tamara Davis,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2021-10-04 00:00:00.000000 UTC,NA,NA,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,NA,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,34.523702523829115,507.6545817248561,NA,20605.42784228792,NA,NA,NA,412.1085568457584,2.0,NA,NA,NA,NA,34.523702523829115,20605.42784228792,412.1085568457584,NA,NA,NA,NA,NA,NA,NA,2.0
f1805ae8-017b-404f-a89d-c1e7138968cf,NA,agent,Company_254,Company_76,Joshua Reed,AM_F,Tamara Davis,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2022-08-22 00:00:00.000000 UTC,NA,NA,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,NA,30 Days,30 Days,EXW,EXW,NA,NA,NA,25.982517404019404,532.6798075845321,NA,16268.791588554182,NA,NA,NA,325.3717492036514,2.0,NA,NA,NA,NA,25.982517404019404,16268.791588554182,325.3717492036514,NA,NA,NA,NA,NA,NA,NA,2.0
38dd6175-fce6-4611-aef7-62a37edae99f,NA,agent,Company_254,Company_19,Joshua Reed,AM_F,Robin Young,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2022-03-28 00:00:00.000000 UTC,NA,74a7186e-f302-48a6-ade7-62d8770a7544,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,23.11082104729723,546.9799366472041,NA,14862.187355505755,NA,NA,NA,297.2464096540927,2.0,NA,NA,NA,NA,23.11082104729723,14862.187355505755,297.2464096540927,NA,NA,NA,NA,NA,NA,NA,2.0
948baa5e-dc2c-4adf-b8e7-a67f97557cec,NA,agent,Company_254,Company_19,Joshua Reed,AM_F,Robin Young,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2022-04-11 00:00:00.000000 UTC,NA,74a7186e-f302-48a6-ade7-62d8770a7544,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,31.683679288688435,572.7201689600137,NA,21330.536193988297,NA,NA,NA,426.6105463768341,2.0,NA,NA,NA,NA,31.683679288688435,21330.536193988297,426.6105463768341,NA,NA,NA,NA,NA,NA,NA,2.0
171ddb74-e9a7-4b2e-96cf-9cb550f7f72c,NA,agent,Company_254,Company_19,Joshua Reed,AM_F,Robin Young,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2022-04-18 00:00:00.000000 UTC,NA,74a7186e-f302-48a6-ade7-62d8770a7544,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,25.708017016979785,527.6747624125969,NA,15951.522848188886,NA,NA,NA,319.0348945370737,2.0,NA,NA,NA,NA,25.708017016979785,15951.522848188886,319.0348945370737,NA,NA,NA,NA,NA,NA,NA,2.0
b04a9566-2624-4d49-a49f-20542ad793c5,NA,agent,Company_254,Company_19,Joshua Reed,AM_F,Robin Young,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2022-05-06 00:00:00.000000 UTC,NA,74a7186e-f302-48a6-ade7-62d8770a7544,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,30 Days,30 Days,EXW,EXW,NA,NA,NA,20.16522074021823,536.2548398502001,NA,12710.319312846874,NA,NA,NA,222.42892388483435,1.75,NA,NA,NA,NA,20.16522074021823,12710.319312846874,222.42892388483435,NA,NA,NA,NA,NA,NA,NA,1.75
8de29e76-2d1b-4c42-89c1-ceb02a6b3972,NA,agent,Company_254,Company_19,Joshua Reed,AM_F,Robin Young,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2022-11-07 00:00:00.000000 UTC,NA,74a7186e-f302-48a6-ade7-62d8770a7544,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,10.863880702452647,486.2043881308481,NA,6210.117573246201,NA,NA,NA,108.67617001714932,1.75,NA,NA,NA,NA,10.863880702452647,6210.117573246201,108.67617001714932,NA,NA,NA,NA,NA,NA,NA,1.75
c16550ea-b149-438e-84ff-8d83a00abcd8,NA,agent,Company_254,Company_19,Joshua Reed,AM_F,Robin Young,AM_F,NA,NA,Germany,Germany,Region_4,Region_4,2022-11-21 00:00:00.000000 UTC,NA,74a7186e-f302-48a6-ade7-62d8770a7544,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,36383c1b-8082-40e1-a131-d6aba92d4e37,NA,b88e6f10-9eba-42b5-bf68-b55b45d757df,Immediate Payment,Immediate Payment,EXW,EXW,NA,NA,NA,10.916669238421806,536.2548398502001,NA,6882.67618197626,NA,NA,NA,120.4446143979366,1.75,NA,NA,NA,NA,10.916669238421806,6882.67618197626,120.4446143979366,NA,NA,NA,NA,NA,NA,NA,1.75
bb6c0913-3c94-43be-88bd-84a233e06221,NA,agent,Company_254,Company_291,Joshua Reed,AM_F,Dawn Summers,AM_A,f961b0d0-00c6-411d-8556-32f62239d703,NA,Germany,Spain,Region_4,Region_1,2022-04-11 00:00:00.000000 UTC,NA,7209aefc-61d7-4702-9d71-27a71aa9723d,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,0338adfc-153d-44e1-8974-59509eba2c55,NA,46548354-ed4c-4120-9471-c5d780f4c865,30 Days,30 Days,EXW,EXW,NA,NA,NA,14.295135540447896,471.5467558416093,NA,8141.171968699966,NA,NA,NA,96.10896244309596,1.18,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
a98a72a6-039f-4f26-9708-d39ab96aac35,NA,agent,Company_254,Company_291,Joshua Reed,AM_F,Dawn Summers,AM_A,f961b0d0-00c6-411d-8556-32f62239d703,NA,Germany,Spain,Region_4,Region_1,2022-04-18 00:00:00.000000 UTC,NA,7209aefc-61d7-4702-9d71-27a71aa9723d,NA,36383c1b-8082-40e1-a131-d6aba92d4e37,0338adfc-153d-44e1-8974-59509eba2c55,NA,46548354-ed4c-4120-9471-c5d780f4c865,30 Days,30 Days,EXW,EXW,NA,NA,NA,13.50330750091053,486.2043881308481,NA,7718.892493859953,NA,NA,NA,90.81049992776414,1.18,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
3273701e-0022-4899-ac04-a6d599e87f3b,f5c44b50-cd18-4a2a-9205-ae2d22997cad,trading,Company_255,Company_281,Kimberly Gibson,AM_C,Anthony Harmon,AM_D,0dbe8fd8-e7f5-4f40-b6ea-b98bfa0d769d,Pickup Completed,Poland,Czech Republic,Region_2,Region_2,2024-01-16 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,34d4e059-0e96-44fe-94ee-ff0b886551a1,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,b6c4e1f8-2767-48cc-89f2-9eadfa46bf91,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,8df63eb4-cd04-44b4-b4b3-1bd8af5cab88,30 Days,Immediate Payment,CPT,NA,NA,NA,NA,27.271613452386237,479.66207908467567,457.6041300055041,15379.501900051251,14672.25034329367,2.0,330.64,568.1158836372203,3.69,178.75161328340002,1.0,221.8786647961399,210.69598009041445,27.27055768166685,15379.271146239867,253.5806884222124,479.6549290201443,458.2547858778556,27.27055768166685,14693.1158129311,221.8786647961399,210.69598009041445,0.0,1.65
23065798-2dee-46d8-b9c4-eab4c40573fc,3f315c09-27e7-4d46-b662-84537d52c9a0,trading,Company_255,Company_281,Kimberly Gibson,AM_C,Anthony Harmon,AM_J,0dbe8fd8-e7f5-4f40-b6ea-b98bfa0d769d,Pickup Completed,Poland,Czech Republic,Region_2,Region_2,2024-02-20 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,34d4e059-0e96-44fe-94ee-ff0b886551a1,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,6fb3742b-b4c2-4e65-9a39-81e933ea8ff1,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,8df63eb4-cd04-44b4-b4b3-1bd8af5cab88,30 Days,Immediate Payment,CPT,NA,NA,NA,NA,6.23749341011567,439.72896867716406,400.4036137548161,3224.713512974363,2936.324499618932,NA,66.17,302.9353786194657,9.39,0.0,1.0,0.0,44.18047973420738,3.8535631257485097,1990.6155042316404,192.57293074986572,439.72896867716406,400.4036137548161,3.8535631257485097,1812.5889387458096,0.0,44.18047973420738,66.17,9.67
aca40038-bbdb-4b38-8127-92e4426ed27f,2ba5e0d5-b8be-4520-8d45-5cb5aec56942,trading,Company_255,Company_317,Kimberly Gibson,AM_C,Daniel Kane,AM_A,NA,Pickup Completed,Poland,Belgium,Region_2,Region_5,2024-02-20 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,2d35ad6a-af71-4375-9ee1-9e3e20bed2c5,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,0338adfc-153d-44e1-8974-59509eba2c55,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,a91ce034-88b2-402e-a7a9-62392bf880ee,30 Days,Immediate Payment,CPT,NA,NA,NA,NA,111.82617882634422,465.6070495865959,386.103484692144,61215.16097305147,50762.51920053146,NA,0.0,3951.596893993109,6.46,1047.4844538407242,5.0,6501.044878526899,0.0,101.96633607802497,55817.74944836716,3383.214755958133,465.6050522160691,387.6192983727873,101.96633607802497,46468.61677763746,5200.835902821519,765.0820119500496,0.0,6.06
1753ab34-b9db-46b7-af8a-59ce9d448bf3,cd501ce7-0b43-43a3-a69b-187805471f92,trading,Company_255,Company_70,Kimberly Gibson,AM_C,Megan Le,AM_E,28ad14be-750e-4a45-aa45-6d27d2924d8a,Pickup Completed,Poland,Netherlands,Region_5,Region_2,2024-02-23 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,ca6b8be5-aa4d-4318-97e1-fc4e66a08cee,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,17354c39-fa44-4ea8-967c-9d415a09c822,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,c0325ab9-52f0-47f6-8685-55442dbed263,30 Days,30 Days,CPT,NA,NA,NA,NA,25.97195969682557,429.58302710719823,350.35316203546404,13117.40453672165,10698.10170181068,NA,241.08,1521.6616334651112,11.6,750.7567757902801,1.0,931.8903921437876,179.7128433382815,25.97195969682557,13117.40453672165,1521.6616334651112,429.58302710719823,350.35316203546404,25.97195969682557,10698.10170181068,931.8903921437876,179.7128433382815,241.08,11.6
da42c2e0-76a9-4f21-9c8d-e56fc6517bb8,2df832ca-e4b9-4061-874a-683366815c71,trading,Company_255,Company_281,Kimberly Gibson,AM_C,Anthony Harmon,AM_D,0dbe8fd8-e7f5-4f40-b6ea-b98bfa0d769d,Pickup Completed,Poland,Czech Republic,Region_2,Region_2,2024-03-05 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,34d4e059-0e96-44fe-94ee-ff0b886551a1,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,b6c4e1f8-2767-48cc-89f2-9eadfa46bf91,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,8df63eb4-cd04-44b4-b4b3-1bd8af5cab88,30 Days,Immediate Payment,CPT,NA,NA,NA,NA,14.231789297284909,458.18328523254223,400.4036137548161,7666.458127795329,6699.670659252404,2.0,150.98,729.4926741167488,9.52,214.50193594008005,1.0,266.2543977553679,105.0284847679008,14.231789297284909,7666.458127795329,595.5045860196558,458.18328523254223,400.4036137548161,14.231789297284909,6699.670659252404,266.2543977553679,105.0284847679008,0.0,7.77
a2f89c0d-ce1e-40a3-a36d-313185946e93,006e2fca-ccf6-4663-a4e2-6eea1f5c68f3,trading,Company_255,Company_308,Kimberly Gibson,AM_C,Brett Burns,AM_D,30ce96df-712a-48c1-9a9d-af05811dc6a9,Pickup Completed,Poland,Finland,Region_2,Region_2,2024-04-13 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,5453d624-2a03-4b8d-b0e8-8c64cddd843d,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,b6c4e1f8-2767-48cc-89f2-9eadfa46bf91,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,49aa317f-dcd4-4128-a6da-017fb584dfbb,Immediate Payment,30 Days,DAP,DAP,NA,NA,NA,15.35090625983105,438.2703555127716,378.953420160808,7909.885648516469,6839.365466608053,NA,0.0,193.56694716815244,2.45,706.4978763413103,1.0,876.9532347402634,0.0,14.907482557690123,7701.142200676261,334.4421490205176,439.3929156441913,378.953420160808,14.907482557690123,6641.804703473571,683.3862875721109,41.50906061006186,0.0,4.34
ef0c927a-fa68-4e91-8924-0f4ee5aaa71b,4fb75ef3-462c-44e2-941c-fde8f77b73d9,trading,Company_255,Company_281,Kimberly Gibson,AM_C,Anthony Harmon,AM_D,0dbe8fd8-e7f5-4f40-b6ea-b98bfa0d769d,Pickup Completed,Poland,Czechia,Region_2,Region_2,2024-04-21 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,34d4e059-0e96-44fe-94ee-ff0b886551a1,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,b6c4e1f8-2767-48cc-89f2-9eadfa46bf91,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,8df63eb4-cd04-44b4-b4b3-1bd8af5cab88,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,21.487045680885934,414.51784113967335,382.52845242647606,10471.678961959517,9663.543613892423,2.0,217.77,735.1550176423464,7.02,214.50193594008005,1.0,266.2543977553679,0.0,23.8709759652531,11605.452313628017,661.4291749038849,413.46678165356695,382.52845242647606,23.8709759652531,10737.116846228437,266.2543977553679,133.92596207095005,217.77,5.7
6919b7a2-462a-47f4-adf0-8ec833ae8f0b,7768b7ee-975e-403a-95bc-1fdd6a5621a2,trading,Company_255,Company_308,Kimberly Gibson,AM_C,Brett Burns,AM_D,30ce96df-712a-48c1-9a9d-af05811dc6a9,Pickup Completed,Poland,Finland,Region_2,Region_2,2024-04-23 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,5453d624-2a03-4b8d-b0e8-8c64cddd843d,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,b6c4e1f8-2767-48cc-89f2-9eadfa46bf91,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,49aa317f-dcd4-4128-a6da-017fb584dfbb,30 Days,30 Days,CPT,FCA,NA,NA,NA,28.949233125486067,414.7037428174881,399.0808518165189,14114.678133807563,13582.86159973099,NA,0.0,-533.2010569448997,-3.78,858.0077437603202,1.0,1065.0175910214716,0.0,28.949233125486067,14114.678133807563,-1549.7425972817107,414.7037428174881,399.0808518165189,28.949233125486067,13582.86159973099,2081.5591313582827,0.0,0.0,-10.98
ba12e668-1b13-4e55-b470-8b51bf878adb,a6f1b971-7444-4ac8-8773-beddd42d34be,trading,Company_255,Company_318,Kimberly Gibson,AM_C,Charles Lester,AM_G,db859517-fecf-4304-a8d5-994e5a703f8e,Pickup Completed,Poland,Italy,Region_2,Region_1,2024-04-27 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,600f09c0-534c-46db-b12a-1072ea1923ab,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,d5ea429e-eae6-4641-bb20-b4c80eb1c5d5,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,f7f79c70-9fcd-46e2-818f-fe6434a43f52,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,24.20354374185879,446.2140772070858,368.22832336380407,12697.476975728474,10478.3353219034,NA,0.0,976.6211309666896,7.69,1001.0090343870402,1.0,1242.5205228583834,0.0,24.40941903213851,12794.908335013755,837.2724543281217,445.8422738514563,368.22832336380407,24.40941903213851,10567.459543978714,1242.5205228583834,147.6558138485352,0.0,6.54
625583d5-12d1-46a6-ac86-e74dc2ba7ffa,070bb27e-8a52-487a-aa99-af1baa5ad4fa,trading,Company_255,Company_318,Kimberly Gibson,AM_C,Charles Lester,AM_G,db859517-fecf-4304-a8d5-994e5a703f8e,Pickup Completed,Poland,Italy,Region_2,Region_1,2024-05-12 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,600f09c0-534c-46db-b12a-1072ea1923ab,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,d5ea429e-eae6-4641-bb20-b4c80eb1c5d5,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,f7f79c70-9fcd-46e2-818f-fe6434a43f52,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,21.115414387663066,450.4540654741681,364.653291098136,11182.68470572545,9052.649523682509,NA,0.0,710.0117273476477,6.35,1144.0103250137602,1.0,1420.0234546952954,0.0,22.118396571077064,11713.86222924741,556.640319093964,450.4540654741681,364.653291098136,22.6990704667378,9731.598237958697,1286.8962558176115,138.72741637713852,0.0,4.75
b7d87b42-bc82-4248-9048-5bec055027db,09a8a642-0f70-4e06-83c4-33a8c771cbcc,trading,Company_255,Company_318,Kimberly Gibson,AM_C,Charles Lester,AM_G,db859517-fecf-4304-a8d5-994e5a703f8e,Pickup Completed,Poland,Italy,Region_2,Region_1,2024-05-13 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,600f09c0-534c-46db-b12a-1072ea1923ab,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,d5ea429e-eae6-4641-bb20-b4c80eb1c5d5,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,f7f79c70-9fcd-46e2-818f-fe6434a43f52,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,29.561580142728296,450.4540654741681,364.653291098136,15655.758588015631,12673.709333155512,NA,0.0,1539.837933685211,9.84,1161.8854863421002,1.0,1442.2113211749097,0.0,25.612997652235304,13564.596548044972,984.981519056208,450.4540654741681,364.653291098136,25.612997652235304,10980.863872226882,1442.2113211749097,156.53983558697263,0.0,7.26
6e8e6abb-c9d5-48dd-95d6-bb65b2dc8216,306e658b-3279-42a9-8a3c-35910fc7d94a,trading,Company_255,Company_318,Kimberly Gibson,AM_C,Charles Lester,AM_G,db859517-fecf-4304-a8d5-994e5a703f8e,Pickup Completed,Poland,Italy,Region_2,Region_1,2024-05-20 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,600f09c0-534c-46db-b12a-1072ea1923ab,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,d5ea429e-eae6-4641-bb20-b4c80eb1c5d5,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,f7f79c70-9fcd-46e2-818f-fe6434a43f52,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,42.80094496379304,454.0791481915555,378.0954124170477,22849.632910088367,19026.184257734916,NA,0.0,1338.407606636683,5.86,1001.0090343870402,2.0,2485.041045716767,0.0,43.03321452205733,22960.146235450025,1006.6901276198624,453.8074457393647,378.653117450492,43.03321452205733,19157.536427294228,2485.041045716767,310.8786348191676,0.0,4.38
2090aff0-c3df-479f-938f-1cf33ed0affb,c817ee31-4163-4d51-8f9c-e9cb59bc88a5,trading,Company_255,Company_318,Kimberly Gibson,AM_C,Charles Lester,AM_G,NA,Pickup Completed,Poland,Italy,Region_2,Region_1,2024-06-07 00:00:00.000000 UTC,NA,NA,NA,NA,NA,NA,NA,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,67.96207274813234,468.4436278350094,375.37838789514007,37429.9544849837,29993.82416153995,NA,0.0,3176.059959357865,8.49,1144.0103250137602,3.0,4260.070364085887,0.0,66.84084424414745,36811.43664385138,2535.815759368716,468.4436278350094,375.37838789514007,66.87251736572894,29514.56624558029,4260.070364085887,500.98427481650026,0.0,6.89
e5e9ea15-7735-483e-9f83-3101830e5f11,5ae21252-e51e-45ea-8863-f6dafd4883fc,trading,Company_255,Company_318,Kimberly Gibson,AM_C,Charles Lester,AM_G,NA,Pickup Completed,Poland,Italy,Region_2,Region_1,2024-06-07 00:00:00.000000 UTC,NA,NA,NA,NA,NA,NA,NA,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,20.645596417537565,456.14551684111154,357.50322656680004,11071.967251992177,8677.674580177032,NA,0.0,974.2692171198504,8.8,1144.0103250137602,1.0,1420.0234546952954,0.0,18.30706427410388,9988.31185312783,937.6503622818954,464.1964895033959,358.64008682728246,17.89531369354445,7544.762117727942,1375.6477217360675,130.25165138192597,0.0,9.39
93e9062f-e3e6-4ac9-851d-54dbc73bfe02,af17df7e-4c6a-4549-a29a-4ba98c10c3fd,trading,Company_255,Company_318,Kimberly Gibson,AM_C,Charles Lester,AM_G,db859517-fecf-4304-a8d5-994e5a703f8e,Cancelled,Poland,Italy,Region_2,Region_1,2024-06-22 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,600f09c0-534c-46db-b12a-1072ea1923ab,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,d5ea429e-eae6-4641-bb20-b4c80eb1c5d5,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,f7f79c70-9fcd-46e2-818f-fe6434a43f52,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,22.445685494085843,451.1690719273017,368.22832336380407,11906.062403840418,9717.309251945824,NA,0.0,813.1054301585261,6.83,1001.0090343870402,1.0,1242.5205228583834,133.12719887768395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA
f4d86296-a3d2-4d0d-811d-a449ea00c71e,d246a2cb-09f9-432f-99e5-9e49a29481fc,trading,Company_255,Company_281,Kimberly Gibson,AM_C,Anthony Harmon,AM_J,0dbe8fd8-e7f5-4f40-b6ea-b98bfa0d769d,Cancelled,Poland,Czechia,Region_2,Region_2,2024-06-22 00:00:00.000000 UTC,88ca20e9-3297-4654-b279-8d189dc94715,34d4e059-0e96-44fe-94ee-ff0b886551a1,dbc874d7-d033-498a-8efa-f323c857b370,72746c74-a40b-4e27-b12b-edad4fd0a78e,6fb3742b-b4c2-4e65-9a39-81e933ea8ff1,b1d5a806-d83a-49c9-b8bc-b5e8f3f74db9,8df63eb4-cd04-44b4-b4b3-1bd8af5cab88,30 Days,Immediate Payment,CPT,FCA,NA,NA,NA,51.26189150892963,473.33427197444325,436.1539364114961,28527.161811504506,26286.355924848736,2.0,592.36,1873.8984514022795,6.57,214.50193594008005,2.0,532.5087955107358,360.12682325731873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA
